concept_id,English,Kiswahili,Ekegusii,source,dataset_origin
114247,"The messenger who went to call Micaiah spoke to him, saying, “Behold, the words of the prophets declare good to the king with one mouth. Let your word therefore, please be like one of theirs, and speak good.”","Mjumbe aliyekuwa amekwenda kumwita Mikaya akamwambia, “Tazama, manabii wote kama mtu mmoja wanatabiri ushindi kwa mfalme. Neno lako na likubaliane na lao, nawe unene mema kuhusu mfalme.”","Omonto oria otometwe gochia korangeria Mikaya akagenda, akamoteebia, “Rora, amang’ana ’ababani bande nigo are ayamo, okoria eira y’egesio ekiya ase omorwoti; tiga ring’ana riao ribe erimo namang’ana abo; naye boigo okwane amang’ana okoria eira y’egesio ekiya ase omorwoti.”",Trilingual-Bible,bibile.csv
114248,"Micaiah said, “As Yahweh lives, I will say what my God says.”","Lakini Mikaya akasema, “Hakika kama Bwana aishivyo, nitamwambia kile tu Bwana atakachoniambia.”","Korende Mikaya agateeba, “Ekeene, buna Omonene are moyo, ring’ana Nyasae arantebie, nario ndakwane.”",Trilingual-Bible,bibile.csv
114249,"When he had come to the king, the king said to him, “Micaiah, shall we go to Ramoth Gilead to battle, or shall I forbear?” He said, “Go up, and prosper. They shall be delivered into your hand.”","Alipofika, mfalme akamuuliza, “Mikaya, je, twende vitani dhidi ya Ramoth-Gileadi au niache?” Akamjibu, “Shambulia na ushinde, kwa kuwa watatiwa mkononi mwako.”","Ekero achete ase omorwoti, omorwoti akamobooria, “Inee! Mikaya, nkogenda tore korwania Ramoti o Gileadi, gose totige?” Ere akamoiraneria, “Genda, obue! Abanto baria nababekwe ase amaboko aino.”",Trilingual-Bible,bibile.csv
114250,"The king said to him, “How many times shall I adjure you that you speak to me nothing but the truth in Yahweh’s name?”","Mfalme akamwambia, “Je, ni mara ngapi nitakuapisha ili usiniambie kitu chochote ila kweli tu kwa jina la Bwana?”","Omorwoti akamobooria, “Ng’ara karenga nkogotiania ng’a onteebie ekeene gioka ase erieta ri’Omonene?”",Trilingual-Bible,bibile.csv
114251,"He said, “I saw all Israel scattered on the mountains, as sheep that have no shepherd. Yahweh said, ‘These have no master. Let them each return to his house in peace.’”","Ndipo Mikaya akajibu, “Niliona Israeli wote wametawanyika vilimani kama kondoo wasio na mchungaji, naye Bwana akasema, ‘Watu hawa hawana bwana. Mwache kila mmoja aende nyumbani kwa amani.’ ”","Mikaya akairaneria, “Naroche Abaisraeli bonsi besiarerete igoro y’ebigoro buna ching’ondi chitabwati omorisia, n’Omonene aganteebia: Abanto aba tibabwati omoraai obo, tiga kera oyomo airane agende nka ore nomorembe!”",Trilingual-Bible,bibile.csv
114252,"The king of Israel said to Jehoshaphat, “Didn’t I tell you that he would not prophesy good concerning me, but evil?”","Mfalme wa Israeli akamwambia Yehoshafati, “Sikukuambia kwamba huwa hatabiri jambo lolote jema kunihusu bali mabaya tu?”","Na omorwoti bw’Abaisraeli agateebia Yehosafati, “Tinagoteebia ng’a ere takobana amang’ana amaya igoro yane, korende namabe oka?”",Trilingual-Bible,bibile.csv
114253,"Micaiah said, “Therefore hear Yahweh’s word: I saw Yahweh sitting on his throne, and all the army of heaven standing on his right hand and on his left.","Mikaya akaendelea, “Kwa hiyo lisikie neno la Bwana: Nilimwona Bwana ameketi juu ya kiti chake cha enzi pamoja na jeshi lote la mbinguni likiwa limesimama upande wa kulia na wa kushoto.","Naende Mikaya akagenderera gokwana, agateeba, “Ase ayio, igwa ring’ana ri’Omonene. Inarora Omonene oikaransete aaria igoro ase ekerogo kiaye ki’obonene, na emeganda yonsi y’abamalaika eteneine ensemo yaye y’okorio na ey’okobee.",Trilingual-Bible,bibile.csv
114254,"Yahweh said, ‘Who will entice Ahab king of Israel, that he may go up and fall at Ramoth Gilead?’ One spoke saying in this way, and another saying in that way.","Naye Bwana akasema, ‘Ni nani atakayemshawishi Ahabu, mfalme wa Israeli, ili aishambulie Ramoth-Gileadi na kukiendea kifo chake huko?’ “Mmoja akapendekeza hili na mwingine lile.","Na Omonene akaboria: Ning’o ogochia koebereria Ahabu, omorwoti bw’Abaisraeli, erinde agende Ramoti o Gileadi abugwe? Oyomo agakwana egento ekemo, na oyonde egento kende.",Trilingual-Bible,bibile.csv
114255,"A spirit came out, stood before Yahweh, and said, ‘I will entice him.’ “Yahweh said to him, ‘How?’","Mwishoni, roho akajitokeza, akasimama mbele za Bwana na kusema, ‘Nitamshawishi.’ “Bwana akauliza, ‘Kwa njia gani?’",Erio omoika ogaacha ogatenena bosio bw’Omonene ogateba: Ninche ndamoebererie. Omonene akaboria omoika oria: Nase enchera ere naki oramoebererie?,Trilingual-Bible,bibile.csv
114256,"“He said, ‘I will go, and will be a lying spirit in the mouth of all his prophets.’ “He said, ‘You will entice him, and will prevail also. Go and do so.’","“Akasema, ‘Nitakwenda na kuwa roho ya uongo katika vinywa vya manabii wake wote.’ “Bwana akasema, ‘Utafanikiwa katika kumshawishi. Nenda ukafanye hivyo.’","Omoika oria okairaneria: Nigo nkoimoka ngende, imbe omoika bw’obong’ainereria ase emenwa y’ababani baria bonsi b’Ahabu. Omonene akayoteebia: Genda omoebererie ase enchera eyio. Nobue.",Trilingual-Bible,bibile.csv
114257,"“Now therefore, behold, Yahweh has put a lying spirit in the mouth of these your prophets; and Yahweh has spoken evil concerning you.”",“Kwa hiyo sasa Bwana ameweka roho ya kudanganya ndani ya vinywa vya hawa manabii wako wote. Bwana ameamuru maafa kwa ajili yako.”,"“Ase ayio rora bono, Omonene obaeire omoika bw’obong’ainereria ase emenwa y’ababani aba bao bonsi, ekiagera ochikiire ng’a nonyore egesio ekebe.”",Trilingual-Bible,bibile.csv
114258,"Then Zedekiah the son of Chenaanah came near, and struck Micaiah on the cheek, and said, “Which way did Yahweh’s Spirit go from me to speak to you?”","Kisha Sedekia mwana wa Kenaana akatoka na kumpiga Mikaya kofi usoni. Akauliza, “Huyo Roho kutoka kwa Bwana alipita njia gani alipotoka kwangu ili kusema nawe?”","Erio Zedekia, mosinto o Kenaana, agaika ang’e ase Mikaya, akamoaka oroe ase orosea, akamobooria, “Nase nchera ki omoika bw’Omonene orua ase ’nde, erinde ogakwana naye?”",Trilingual-Bible,bibile.csv
114259,"Micaiah said, “Behold, you shall see on that day, when you go into an inner room to hide yourself.”","Mikaya akajibu, “Utagundua siku hiyo utakapokwenda kujificha kwenye chumba cha ndani.”","Mikaya akamoiraneria, “Aye norore ayio rituko riria oratame na gosoa ase ekenunchi bwebise.”",Trilingual-Bible,bibile.csv
114260,"The king of Israel said, “Take Micaiah, and carry him back to Amon the governor of the city, and to Joash the king’s son;","Kisha mfalme wa Israeli akaagiza, “Mchukueni na mkamrudishe kwa Amoni mtawala wa mji na kwa Yoashi mwana wa mfalme.","Omorwoti bw’Abaisraeli agateeba, “Bwata Mikaya momoiranie ase Amoni, omogabana bw’omochie, na ase Yoashi, omomura bw’omorwoti,",Trilingual-Bible,bibile.csv
114261,"and say, ‘The king says, “Put this fellow in the prison, and feed him with bread of affliction and with water of affliction, until I return in peace.”’”","Mkaseme, ‘Hivi ndivyo asemavyo mfalme: Mwekeni mtu huyu gerezani na asipewe chochote ila mkate na maji mpaka nitakaporudi salama.’ ”","mobateebie ng’a aya naro omorwoti atebiire: Beka omonto oyio ime ase echela, momong’ate endagera na amaache goika ing’irane inde nomorembe.”",Trilingual-Bible,bibile.csv
114262,"Micaiah said, “If you return at all in peace, Yahweh has not spoken by me.” He said, “Listen, you people, all of you!”","Mikaya akasema, “Kama utarudi salama, basi Bwana hajanena kupitia kwangu.” Kisha akaongeza kusema, “Zingatieni maneno yangu, enyi watu wote!”","Mikaya akamoiraneria, “Onye kogochia koirana kore nomorembe, rirori’Omonene takwaneti goetera ase ’nde.” Naende agateeba, “Inwe abanto bonsi, igwa amang’ana ayio.”",Trilingual-Bible,bibile.csv
114263,"The king of Israel said to Jehoshaphat, “I will disguise myself, and go into the battle; but you put on your robes.” So the king of Israel disguised himself; and they went into the battle.","Mfalme wa Israeli akamwambia Yehoshafati, “Nitaingia vitani nikiwa nimejibadilisha, lakini wewe uvae majoho yako ya kifalme.” Kwa hiyo mfalme wa Israeli akajibadilisha na kwenda vitani.","Na omorwoti bw’Abaisraeli agateebia Yehosafati, “Inche nigo ngwekona ase ogwetuba timanyekana, erio ngende ase esegi, korende aye obeke chianga chiao chi’oborwoti.” Omorwoti bw’Abaisraeli agekona ase ogwetuba tamanyekana; erio bakagenda ase esegi.",Trilingual-Bible,bibile.csv
114264,"Now the king of Syria had commanded the captains of his chariots, saying, “Don’t fight with small nor great, except only with the king of Israel.”","Wakati huu, mfalme wa Aramu alikuwa amewaagiza majemadari thelathini na wawili wa magari ya vita, “Msipigane na yeyote, mdogo au mkubwa, isipokuwa mfalme wa Israeli.”","Bono omorwoti bw’Abasiiria konya ochikiire abateneneri baye be chigari, obatebirie, “Timobaisa korwana na monto onde bwensi, abe omoke gose omonene, korende morwane nomorwoti bw’Abaisraeli bweka.”",Trilingual-Bible,bibile.csv
114265,"When the captains of the chariots saw Jehoshaphat, they said, “It is the king of Israel!” Therefore they turned around to fight against him. But Jehoshaphat cried out, and Yahweh helped him; and God moved them to depart from him.","Wakati wale majemadari wa magari ya vita walipomwona Yehoshafati, wakafikiri, “Hakika huyu ndiye mfalme wa Israeli.” Kwa hiyo wakageuka ili wamshambulie, lakini Yehoshafati akapiga kelele, naye Bwana akamsaidia. Mungu akawaondoa kwake,","Ekero abateneneri be chigari baroche Yehosafati, bagateeba, “Nere omorwoti bw’Abaisraeli.” Ase ayio bagaonchoka bakarwana nere, na Yehosafati akarera mono, n’Omonene akamokonya. Nyasae akabang’usa bakarua asare,",Trilingual-Bible,bibile.csv
114266,"When the captains of the chariots saw that it was not the king of Israel, they turned back from pursuing him.",wale majemadari wakaona kwamba hakuwa mfalme wa Israeli nao wakaacha kumfuatilia.,"ekiagera ekero abateneneri be chigari baroche ng’a ere tarenge omorwoti bw’Abaisraeli, bakaonchoka, bagatiga komobwatia.",Trilingual-Bible,bibile.csv
114267,"A certain man drew his bow at random, and struck the king of Israel between the joints of the armor. Therefore he said to the driver of the chariot, “Turn around and carry me out of the battle, for I am severely wounded.”","Lakini mtu fulani akavuta upinde pasipo lengo na kumpiga mfalme wa Israeli katikati ya kiungio cha mavazi yake ya chuma, mfalme akamwambia mwendesha gari lake, “Geuza gari na uniondoe mimi katika mapigano, nimejeruhiwa.”","Korende omonto oyomo akaruta omogwe ase okorengia bosa igo, akabeta omorwoti bw’Abaisraeli ase ribaga riarenge gati y’engobo y’ekioma, ase egekuba kiaye. Erio omorwoti agateebia omogendia bw’egari yaye, “Onchora egari ondusie ase esegi, ekiagera nabetirwe mono.”",Trilingual-Bible,bibile.csv
114268,"The battle increased that day. However, the king of Israel propped himself up in his chariot against the Syrians until the evening; and at about sunset, he died.","Vita vikaendelea mchana kutwa, naye mfalme wa Israeli akajitegemeza ndani ya gari lake kuwaelekea Waaramu hadi jioni. Basi jioni yake akafa.","Esegi eria ekaba entindi mono ase rituko riria, na omorwoti agatenena ase egari yaye, origereretie Abasiiria, goika mogoroba; erio ekero erioba riabeire ang’e kogwa agakwa.",Trilingual-Bible,bibile.csv
114269,Jehoshaphat the king of Judah returned to his house in peace to Jerusalem.,Mfalme Yehoshafati wa Yuda akarudi salama kwenye jumba lake la kifalme huko Yerusalemu.,"Yehosafati, omorwoti bw’Abayuda, akairana nka bwoye agwo Yerusalemu, orendire buya.",Trilingual-Bible,bibile.csv
114270,"Jehu the son of Hanani the seer went out to meet him, and said to King Jehoshaphat, “Should you help the wicked, and love those who hate Yahweh? Because of this, wrath is on you from before Yahweh.","Yehu mwonaji, mwana wa Hanani, akapanda kwenda kuonana naye akamwambia Mfalme Yehoshafati, “Je, utawasaidia waovu na kuwapenda wale wanaomchukia Bwana? Kwa sababu ya jambo hili, ghadhabu ya Bwana iko juu yako.","Yehu omoorori, mosinto o Hanani, akagenda korotota Yehosafati omorwoti, akamobooria, “Inee! Nabo ekogwenerete gokonya abanto ababe, naende gwancha baria bagechete Omonene? Ase engencho eyio endamwamu y’Omonene yagocheire.",Trilingual-Bible,bibile.csv
114271,"Nevertheless there are good things found in you, in that you have put away the Asheroth out of the land, and have set your heart to seek God.”","Hata hivyo, kuna mema yaliyoonekana kwako, kwa kuwa umeondoa katika nchi nguzo za Ashera na umeukaza moyo wako katika kumtafuta Mungu.”","Korende nonya naboigo, obuya bonde mbore ime asore, aye gwasaretie emete y’Asera, enyasae eria enkungu, ekarua ense eye, naende kwerure korigia Nyasae nenkoro yao.”",Trilingual-Bible,bibile.csv
114272,"Jehoshaphat lived at Jerusalem; and he went out again among the people from Beersheba to the hill country of Ephraim, and brought them back to Yahweh, the God of their fathers.","Yehoshafati aliishi huko Yerusalemu, naye akatoka akaenda tena miongoni mwa watu, kuanzia Beer-Sheba hadi nchi ya vilima ya Efraimu na kuwageuza wakamrudia Bwana, Mungu wa baba zao.","Yehosafati akaba okomenya agwo Yerusalemu; akagenda ase abanto bamenyete gochakera Beeri‐Seba goikeera ense y’ebitunwa y’Efraimu, akabairania ase Omonene, Nyasae bwe chisokoro chiabo.",Trilingual-Bible,bibile.csv
114273,"He set judges in the land throughout all the fortified cities of Judah, city by city,","Akawaweka waamuzi katika nchi, kwenye miji yote ya Yuda yenye maboma.","Agachora abagaambi ebiina ase ense eria yonsi, akababeeka ase emechie yonsi y’Abayuda yagiteire chindwaki, omochie ase omochie,",Trilingual-Bible,bibile.csv
114274,"and said to the judges, “Consider what you do, for you don’t judge for man, but for Yahweh; and he is with you in the judgment.","Akawaambia, “Angalieni kwa makini yale mtendayo, kwa kuwa hamkuhukumu kwa ajili ya mwanadamu bali kwa ajili ya Bwana ambaye yu pamoja nanyi kila mtoapo hukumu.","akabateebia, “Rengereria egento mogokora, ekiagera timori gokorera Mwanyabaanto ase okogamba, korende n’Omonene mogokorera; ere nigo are amo nainwe ase okogamba na konacha ebiina.",Trilingual-Bible,bibile.csv
114275,"Now therefore let the fear of Yahweh be on you. Take heed and do it; for there is no iniquity with Yahweh our God, nor respect of persons, nor taking of bribes.”","Basi sasa hofu ya Bwana na iwe juu yenu. Hukumuni kwa uangalifu, kwa kuwa kwa Bwana Mungu wetu hakuna jambo lisilo la haki, upendeleo, wala rushwa.”","Bono moiroke Omonene. Mwerende na momanye eki mogokora, ekiagera Omonene, Nyasae oito, tari koonchorana oboronge, gose tari gwanchereria abanto, gose tari koegwa riaaki.”",Trilingual-Bible,bibile.csv
114276,"Moreover in Jerusalem Jehoshaphat appointed certain Levites, priests, and heads of the fathers’ households of Israel to give judgment for Yahweh and for controversies. They returned to Jerusalem.","Pia huko Yerusalemu, Yehoshafati akaweka baadhi ya Walawi, makuhani na viongozi wa jamaa za Waisraeli ili kutoa hukumu kwa ajili ya Bwana na kuamua magomvi. Nao waliishi huko Yerusalemu.","Boigo agwo Yerusalemu, Yehosafati akabeeka Abalawi bande, na abakuani, na abateneneri be chiamate chi’Abaisraeli, bakaba bakogamba ebiina ribaga ri’Omonene, naende bagatorania amariomana. Ekero abagaambi baria barenge koba bairanire agwo Yerusalemu,",Trilingual-Bible,bibile.csv
114277,"He commanded them, saying, “You shall do this in the fear of Yahweh, faithfully, and with a perfect heart.",Akawapa maagizo haya: “Ni lazima mtumike kwa uaminifu na kwa moyo wote katika kicho cha Bwana.,"akabachika, akabora, “Nigo morakore emeremo ase okomoiroka Omonene na ase obwegenwa, na ase chinkoro chiaino chionsi.",Trilingual-Bible,bibile.csv
114278,"Whenever any controversy comes to you from your brothers who dwell in their cities, between blood and blood, between law and commandment, statutes and ordinances, you must warn them, that they not be guilty toward Yahweh, and so wrath come on you and on your brothers. Do this, and you will not be guilty.","Katika kila shauri lifikalo mbele yenu kutoka kwa ndugu zenu wale waishio katika miji, ikiwa ni la umwagaji wa damu au mambo mengine yahusuyo sheria, amri, hukumu au maagizo, inawapasa ninyi kuwaonya kwamba wasiingie katika hatia dhidi ya Bwana, la sivyo ghadhabu yake itakuja juu yenu na ndugu zenu. Tendeni hivyo, nanyi hamtatenda dhambi.","Ekero kende gionsi ebiina bikorentwa ase more korwa ase abanto bamino, baria bamenyete ase emechie yabo, onye niigoro y’ogoiterwa kw’amanyinga, gose niigoro y’amang’ana ande onsi ay’amachiiko na emeroberio yonsi echiikire, rirorio mobakuurere ng’a tibaabaisa gokora okomocha ase Omonene, erinde endamwamu yaye tebaisa gocha igoro ase more na ase abanto baria bamino. Moise gokora bo, rirorio timokoba abamochi.",Trilingual-Bible,bibile.csv
