English,Kiswahili,Ekegusii,Domain
"but the hill country shall be yours. Although it is a forest, you shall cut it down, and it’s farthest extent shall be yours; for you shall drive out the Canaanites, though they have chariots of iron, and though they are strong.”","bali pia nchi hii ya kilima yenye msitu. Ifyekeni, nayo mipaka yake itakuwa yenu umbali mtakaoweza kufika. Ingawa Wakanaani wana magari ya chuma, nao wana nguvu, mwaweza kuwafukuza humo.”","Ense y’ebitunwa nabo erabe eyaino. Nonya ere ne rinani, genda moyerabie, moyeire engima ebe eyaino, korwa ensemo eyemo goika eyende. Goika moserie Abakanaani korwa aroro nonya babwate chigari chi’ebioma, naende bare ne chinguru.”",Religion
"The whole congregation of the children of Israel assembled themselves together at Shiloh, and set up the Tent of Meeting there. The land was subdued before them.","Kusanyiko lote la Waisraeli likakusanyika huko Shilo na kusimamisha Hema la Kukutania. Nchi ikawa chini ya utawala wao,","Ekero Abaisraeli babuete ense eria, omoganda obo bwonsi ogasangererekana agwo Silo, na agwo bagatenenia Eema y’Omosangererekano.",Religion
"Seven tribes remained among the children of Israel, which had not yet divided their inheritance.",lakini palikuwa bado makabila saba ya Israeli ambayo yalikuwa hayajapokea urithi wao.,Korende ebisaku bitano na bibere mbiatigarete bitatananeretwe ensemo y’ense ebe omwando obo.,Religion
"Joshua said to the children of Israel, “How long will you neglect to go in to possess the land, which Yahweh, the God of your fathers, has given you?","Hivyo Yoshua akawaambia Waisraeli, “Je, mtasubiri hata lini ili kuingia kumiliki nchi ambayo Bwana, Mungu wa baba zenu, amewapa?","Ase igo Yoshua agateebia Abaisraeli, “Inee! Ngoika ririri moratebaane kogenda koira ense eye Omonene, Nyasae bwe chisokoro chiaino, abaeire?",Religion
"Appoint for yourselves three men from each tribe. I will send them, and they shall arise, walk through the land, and describe it according to their inheritance; then they shall come to me.",Chagueni watu watatu kutoka kwenye kila kabila. Nitawatuma hao watu kukagua hiyo nchi na kuniandikia mapendekezo ya mgawanyo wa urithi wa kila kabila. Nao watanirudia.,"Nchorere abanto batato korwa ase kera egesaku, na inche nimbatome bataare ase ense engima, bayiate na kworokia ase okorika chinsemo chigwenerete koba omwando bwa kera egesaku. Erio bandetere amang’ana.",Religion
"They shall divide it into seven portions. Judah shall live in his borders on the south, and the house of Joseph shall live in their borders on the north.",Mtaigawanya hiyo nchi katika sehemu saba. Yuda atabaki katika eneo lake upande wa kusini na nyumba ya Yosefu katika nchi yake upande wa kaskazini.,"Ense yatananwe ase chinsemo isano na ibere. Abayuda nigo baragenderere komenya ase orogongo rwabo agwo ensemo ya Irianyi, na Abayusufu ase orwabo, ensemo ya sugusu.",Religion
"You shall survey the land into seven parts, and bring the description here to me; and I will cast lots for you here before Yahweh our God.","Baada ya kuandika maelezo ya hizo sehemu saba za nchi, yaleteni kwangu, nami nitawapigia kura kwa kura mbele za Bwana Mungu wetu.","Morike mworokie omooroberio oyio bw’ogwaterana ense ase chinsemo isano na ibere, moyorente ase ’nde, na inche nimbaakere obomera ase okobori’Omonene, Nyasae oito.",Religion
"However, the Levites have no portion among you; for the priesthood of Yahweh is their inheritance. Gad, Reuben, and the half-tribe of Manasseh have received their inheritance east of the Jordan, which Moses the servant of Yahweh gave them.”","Hata hivyo, Walawi hawatakuwa na sehemu miongoni mwenu, kwa maana huduma ya ukuhani kwa Bwana ndio urithi wao. Nao Gadi, Reubeni na nusu ya kabila la Manase wameshapata urithi wao upande wa mashariki mwa Yordani, ambako Mose mtumishi wa Bwana aliwapa.”","Abalawi barabwo tibakoegwa egetari gi’ense amo nainwe, ekiagera egetari kiabo nokomokorera Omonene ase emeremo y’obokuani. Egesaku kia Gadi, na ekia Rubeni na ekeng’ese ki’egesaku kia Manase barabwo konya baeirwe omwando obo moocha ya Yorodani, omwando oria Musa, omosomba Omonene, abaatananerete.”",Religion
"The men arose and went. Joshua commanded those who went to survey the land, saying, “Go walk through the land, survey it, and come again to me. I will cast lots for you here before Yahweh in Shiloh.”","Watu hao walipokuwa wanaondoka kwenda kuandika vizuri kuhusu hiyo nchi, Yoshua akawaagiza, “Nendeni mkakague hiyo nchi na mwandike maelezo kuihusu. Kisha mrudi kwangu, nami nitawapigia kura hapa Shilo mbele za Bwana.”","Abanto aba bakagenda gwata ense buna Yoshua abachiigete na kobateebereria, “Genda motaare ase ense engima, mworokie ase okorika buna ense eyio ere. Erio moirane ase ’nde, na inche nimbaakere obomera ase okobori’Omonene aiga Silo.”",Religion
"The men went and passed through the land, and surveyed it by cities into seven portions in a book. They came to Joshua to the camp at Shiloh.","Ndipo hao watu walipoondoka na kupita katika ile nchi. Wakaandika maelezo yake kwenye kitabu, mji kwa mji, katika sehemu saba na kurudisha taarifa kwa Yoshua huko kambini Shilo.","Bono abanto abwo bakagenda, bagaetanana ense eria engima, bakarika ase okworokia buna bayiatete ense ase chinsemo isano na ibere kobwatekana nemechie yonsi. Erio bakairana ase Yoshua ase egetwori agwo Silo",Religion
Joshua cast lots for them in Shiloh before Yahweh. There Joshua divided the land to the children of Israel according to their divisions.,"Basi Yoshua akawapigia kura huko Shilo mbele za Bwana, na hapo akagawanya ile nchi kwa Waisraeli kufuatana na mgawanyo wa kabila zao.","Yoshua akabaakera obomera ase okobori’Omonene aria Silo, agaatananera Abaisraeli ense eyio, kera egesaku ensemo yaye.",Religion
The lot of the tribe of the children of Benjamin came up according to their families. The border of their lot went out between the children of Judah and the children of Joseph.,"Kura iliangukia kabila la Benyamini, ukoo kwa ukoo. Eneo lao walilogawiwa lilikuwa kati ya kabila la Yuda na la Yosefu.",Obomera bw’eritang’ani bokagwera chiamate chi’egesaku kia Benjamini. Orogongo rwabo rokaba egati y’orogongo rw’egesaku kia Yuda na orw’ekia Yusufu.,Religion
"Their border on the north quarter was from the Jordan. The border went up to the side of Jericho on the north, and went up through the hill country westward. It ended at the wilderness of Beth Aven.","Upande wa kaskazini mpaka wao ulianzia pale Yordani, kupitia kaskazini ya mteremko wa Yeriko na kuendelea magharibi kuingia katika nchi ya vilima, ukitokea kwenye jangwa la Beth-Aveni.","Ensemo ya sugusu orobebe rwabo rogaachakera orooche rwa Yorodani, rogatiira gochia egetirimboko sugusu ya Yeriko, naende gochia bosongo goetera ense y’ebitunwa, rogaika erooro ya Beti‐Aveni.",Religion
"The border passed along from there to Luz, to the side of Luz (also called Bethel), southward. The border went down to Ataroth Addar, by the mountain that lies on the south of Beth Horon the lower.",Kutoka hapo ulikatiza kwenye mteremko wa kusini mwa Luzu (yaani Betheli) na kushuka hadi Ataroth-Adari katika kilima kusini mwa Beth-Horoni ya Chini.,"Na korwa aroro rokagenderera goika ebitirimboko bia Lusu (noro Beteli), rogatirimboka goika Ataroti Adari ase egetunwa kere, Irianyi ya Beti‐Horoni maate.",Religion
"The border extended, and turned around on the west quarter southward, from the mountain that lies before Beth Horon southward; and ended at Kiriath Baal (also called Kiriath Jearim), a city of the children of Judah. This was the west quarter.","Kutoka kilima kinachotazamana na Beth-Horoni upande wa kusini mpaka ule ukazunguka kusini kufuatia upande wa magharibi, na ukatokezea Kiriath-Baali (yaani Kiriath-Yearimu), mji wa watu wa Yuda. Huu ndio uliokuwa upande wa magharibi.","Orobebe rokagenderera na rokaonchoka gochia Irianyi, bosongo y’egetunwa keria kerochie Beti‐Horoni, rogaika Kiriati‐Baali (noro Kiriati‐Yearimu), omochie bw’egesaku kia Yuda. Oro nigo rwarenge orobebe rwabo rwa bosongo.",Religion
"The south quarter was from the farthest part of Kiriath Jearim. The border went out westward, and went out to the spring of the waters of Nephtoah.","Upande wa kusini mpaka ulianzia kwenye viunga vya Kiriath-Yearimu kwa upande wa magharibi, nao ukatokeza kwenye chemchemi ya maji ya Neftoa.","Orobebe rwa Irianyi nigo rwachakerete ensinyo ya Kiriati‐Yearimu, rokagenderera gochia ensemo ya bosongo, rogaika ase chinsoko chia Nefitoa.",Religion
"The border went down to the farthest part of the mountain that lies before the valley of the son of Hinnom, which is in the valley of Rephaim northward. It went down to the valley of Hinnom, to the side of the Jebusite southward, and went down to En Rogel.","Mpaka ukateremka hadi shefela inayotazamana na Bonde la Ben-Hinomu, kaskazini mwa Bonde la Refaimu. Ukaendelea chini kwenye Bonde la Hinomu sambamba na mteremko wa kusini mwa mji mkubwa wa Wayebusi na kisha hadi En-Rogeli.","Korwa agwo rogatirimboka rogaika ensinyo y’egetunwa kerochie Rikura ria Beni‐Hinomu, rire ensemo ya sugusu y’ense omweremo ya Refaimu. Erio rokagenda gochia Irianyi goetera Rikura ria Hinomu, Irianyi y’esagamo y’Abayebusi gochia Eni‐Rogeli.",Religion
"It extended northward, went out at En Shemesh, and went out to Geliloth, which is opposite the ascent of Adummim. It went down to the stone of Bohan the son of Reuben.","Kisha ukapinda kuelekea kaskazini, ukaenda hadi En-Shemeshi na kuendelea mpaka Gelilothi, inayotazamana na Njia ya Adumimu, ukateremka hadi kwenye Jiwe la Bohani mwana wa Reubeni.","Naende rokagenderera gochia sugusu rogaika Eni‐Semesi, naende goika Geliloti kororia egetirimboko ki’Adumimi. Erio rogatirimboka gochia Rigena ria Bohani, mosinto o Rubeni,",Religion
"It passed along to the side opposite the Arabah northward, and went down to the Arabah.",Ukaendelea upande wa mteremko wa kaskazini wa Beth-Araba ukateremka hadi Araba.,"rogaeta sugusu y’esagamo ere igoro y’Ekerubo Ekiomo, naende rogatirimboka goika Ekerubo keria Ekiomo.",Religion
"The border passed along to the side of Beth Hoglah northward; and the border ended at the north bay of the Salt Sea, at the south end of the Jordan. This was the south border.","Kisha ukaenda mpaka kwenye mteremko wa kaskazini wa Beth-Hogla na kujitokeza kwenye ghuba ya kaskazini ya Bahari ya Chumvi, kwenye maingilio ya Yordani upande wa kusini. Huo ulikuwa mpaka wa kusini.","Korwa agwo orobebe rokagenderera gochia esagamo ya Beti‐Hogila, rogaika ensemo ya sugusu y’Enyancha y’omonyoo ase orooche rwa Yorodani ronuchete. Oro narwo orobebe rwa Irianyi.",Religion
"The Jordan was its border on the east quarter. This was the inheritance of the children of Benjamin, by the borders around it, according to their families.",Nayo Yordani ikawa ndio mpaka wa upande wa mashariki. Hii ilikuwa ndiyo mipaka iliyoonyesha urithi wa koo za Benyamini pande zote.,Yorodani narwo orobebe rwa moocha. Echio nachio chimbebe chiaetanaine orogongo orwo chiamate chi’egesaku kia Benjamini chianyorete rokaba omwando obo.,Religion
"Now the cities of the tribe of the children of Benjamin according to their families were Jericho, Beth Hoglah, Emek Keziz,","Kabila ya Benyamini, ukoo kwa ukoo, ilikuwa na miji mikubwa ifuatayo: Yeriko, Beth-Hogla, Emeki-Kesisi,","Emechie ye chiamate chi’egesaku kia Benjamini nigo yarenge: Yeriko, na Beti‐Hogila, na Emeki‐Kesisi,",Religion
"Beth Arabah, Zemaraim, Bethel,","Beth-Araba, Semaraimu, Betheli,","na Beti‐Araba, na Semaraimu, na Beteli,",Religion
"Avvim, Parah, Ophrah,","Avimu, Para na Ofra,","na Avimu, na Para, na Ofura,",Religion
"Chephar Ammoni, Ophni, and Geba; twelve cities with their villages.","Kefar-Amoni, Ofni, na Geba; miji kumi na miwili pamoja na vijiji vyake.","na Kefari‐Amoni, na Ofuni, na Geba, emechie ikomi na ebere, amo nebichie biabo.",Religion
"Gibeon, Ramah, Beeroth,","Gibeoni, Rama na Beerothi,","Naende yarenge Gibeoni, na Rama, na Beroti,",Religion
"Mizpeh, Chephirah, Mozah,","Mispa, Kefira, Moza,","na Misipa, na Kefira, na Mosa,",Religion
"Rekem, Irpeel, Taralah,","Rekemu, Irpeeli, Tarala,","na Rekemu, na Iripeli, na Tarala,",Religion
"Zelah, Eleph, the Jebusite (also called Jerusalem), Gibeath, and Kiriath; fourteen cities with their villages. This is the inheritance of the children of Benjamin according to their families.","Zela, Elefu, mji wa Wayebusi (yaani Yerusalemu), Gibea na Kiriathi; miji kumi na minne pamoja na vijiji vyake. Huu ndio uliokuwa urithi wa Benyamini kwa ajili ya koo zake.","na Zela, na Elefu, na Yebusi (noro Yerusalemu), na Gibea, na Kiriati‐Yearimu, emechie ikomi na ene, amo nebichie biabo. Oyo noro orenge omwando bwe chiamate chi’egesaku kia Benjamini.",Religion
"The second lot came out for Simeon, even for the tribe of the children of Simeon according to their families. Their inheritance was in the middle of the inheritance of the children of Judah.","Kura ya pili ikaangukia kabila la Simeoni, ukoo kwa ukoo. Urithi wao ulikuwa ndani ya eneo la Yuda.",Obomera bwa kabere bokagwera chiamate chi’egesaku gia Simioni. Omwando obo nigo orenge gati‐gati y’omwando bw’egesaku kia Yuda.,Religion
"They had for their inheritance Beersheba (or Sheba), Moladah,","Ulijumuisha: Beer-Sheba (au Sheba), Molada,","Emechie banyorete ase omwando obo nero: Beeri‐Seba, na Seba, na Molada,",Religion
"Hazar Shual, Balah, Ezem,","Hasar-Shuali, Bala, Esemu,","na Hasari‐Suali, na Bala, na Esemu,",Religion
"Eltolad, Bethul, Hormah,","Eltoladi, Bethuli, Horma,","na Elitoladi, na Betuli, na Horima,",Religion
"Ziklag, Beth Marcaboth, Hazar Susah,","Siklagi, Beth-Markabothi, Hasar-Susa,","na Sikilagi, na Beti‐Marikaboti, na Hasari‐Susa,",Religion
"Beth Lebaoth, and Sharuhen; thirteen cities with their villages;",Beth-Lebaothi na Sharuheni; hii ilikuwa miji kumi na mitatu pamoja na vijiji vyake.,"na Beti‐Lebaoti, na Saruheni, emechie ikomi na etato, amo nebichie biabo.",Religion
"Ain, Rimmon, Ether, and Ashan; four cities with their villages;","Pia Aini, Rimoni, Etheri, na Ashani; hii ilikuwa miji minne na vijiji vyake,","Naende yarenge Aini, na Rimoni, na Eteri, na Asani, emechie ene, amo nebichie biabo.",Religion
"and all the villages that were around these cities to Baalath Beer, Ramah of the South. This is the inheritance of the tribe of the children of Simeon according to their families.",pamoja na vijiji vyote vinavyoizunguka miji hii mpaka Baalath-Beeri (ambayo ndiyo Rama iliyo katika Negebu). Huu ulikuwa ni urithi wa kabila la Simeoni ukoo kwa ukoo.,Amo neyio bakanyora ebichie bionsi biaetanaine emechie eyio goika Baalati‐Beeri (noro Rama‐Negebu). Oyio noro orenge bwe chiamate chi’egesaku gia Simioni.,Religion
Out of the part of the children of Judah was the inheritance of the children of Simeon; for the portion of the children of Judah was too much for them. Therefore the children of Simeon had inheritance in the middle of their inheritance.,"Urithi wa Wasimeoni ulitolewa kutoka fungu la Yuda, kwa kuwa fungu la Yuda lilikuwa kubwa kuliko walivyohitaji. Hivyo kabila la Simeoni lilipewa urithi wao ndani ya eneo la Yuda.","Omwando bw’egesaku gia Simioni nigo orenge ensemo y’oyio bw’egesaku kia Yuda, ekiagera ensemo y’egesaku kia Yuda nigo yarenge enene mono ase bare. Ayio naro agerete egesaku gia Simioni gekaegwa omwando obo korwa ase omwando bw’egesaku kia Yuda.",Religion
The third lot came up for the children of Zebulun according to their families. The border of their inheritance was to Sarid.,"Kura ya tatu ikaangukia kabila la Zabuloni, ukoo kwa ukoo: Mpaka wa urithi wao uliendelea hadi Saridi.",Obomera bwa gatato bokagwera chiamate chi’egesaku gia Sabuloni. Orogongo rwabeete omwando obo rogaikera Saridi.,Religion
"Their border went up westward, even to Maralah, and reached to Dabbesheth. It reached to the brook that is before Jokneam.","Kuelekea upande wa magharibi ukafika Marala, ukagusa Dabeshethi, na kuendelea mpaka kwenye bonde karibu na Yokneamu.","Korwa agwo orobebe rwabo rogatiira gochia bosongo, rogaika Marala, rogatwomera Dabeseti ne rigoko rire moocha ya Yokinamu.",Religion
"It turned from Sarid eastward toward the sunrise to the border of Chisloth Tabor. It went out to Daberath, and went up to Japhia.","Ukageuka mashariki, kuanzia Saridi kuelekea mawio ya jua hadi kwenye nchi ya Kisiloth-Tabori, na kwenda hadi Daberathi, kupanda Yafia.","Korwa Saridi rokagenderera goika Kisiloti‐Tabori, naende goika Daberati, erio rogatiira goika Yafia.",Religion
"From there it passed along eastward to Gath Hepher, to Ethkazin; and it went out at Rimmon which stretches to Neah.","Kisha ukaendelea mashariki hadi Gath-Heferi na kufika Eth-Kasini, ukatokea Rimoni na kugeuka kuelekea Nea.","Korwa agwo rokagenderera gochia moocha, rogaika Gati‐Heferi na Eta‐Kasini, rokagenda gochia Rimoni, rokaonchoka gochia Nea.",Religion
The border turned around it on the north to Hannathon; and it ended at the valley of Iphtah El;,Huko mpaka ukazungukia upande wa kaskazini hadi Hanathoni na kuishia katika Bonde la Ifta-Eli.,"Ensemo ya sugusu orobebe rokaonchokera Hanatoni, rogaikera ense omweremo ya Ifuta‐Eli.",Religion
"Kattath, Nahalal, Shimron, Idalah, and Bethlehem: twelve cities with their villages.","Miji mingine iliyojumuishwa ni Katathi, Nahalali, Shimroni, Idala na Bethlehemu. Kulikuwa na miji kumi na miwili pamoja na vijiji vyake.","Amo neyio orogongo rwabo rokabwaterania Katati, na Nahalali, na Simuroni, na Idala, na Bethlehemu, emechie ikomi na ebere, amo nebichie biabo.",Religion
