concept_id,Kiswahili,Ekegusii,source
106304,"“ ‘Kama mtaendelea kuwa na uadui nami, na kukataa kunisikiliza, nitawazidishia mateso yenu mara saba zaidi, kama dhambi zenu zinavyostahili.","“Onye naende mokogenderera koba mamincha yane na kwanga konyigwera, nindeete amaakwa amange ase more, ara gatano na kabere, buna ebibe biaino biragwenere.",Trilingual-Bible
108225,"Kama mtu ameoa karibuni, kamwe asipelekwe vitani au kupewa wajibu mwingine wowote. Kwa mwaka mmoja atakuwa huru kubaki nyumbani ili amfurahishe mke aliyemwoa.","“Onye omonto onyuomire omokungu tageenda ase esegi amo n’abarwani bande, gose taegwa emeremo ende yonsi akorere egesaku, korende nigo araegwe ribaga abeere ’nka bwoye ase omwaka oyomo kogokia mokaaye.",Trilingual-Bible
106079,"“ ‘Uwapo mbele ya mzee, simama ili kuonyesha heshima kwa wazee, nawe umche Mungu wako. Mimi ndimi Bwana.","“Otenene ase omonto omogotu ore ne chimbuche, ase okomosika; omoiroke Omonene oo. Inche ninche Omonene.",Trilingual-Bible
109727,"Asubuhi ya siku ya tano, alipoamka ili aondoke, baba wa yule msichana akamwambia, “Jiburudishe nafsi yako. Ngoja mpaka mchana!” Kwa hiyo wote wawili wakala chakula pamoja.","Rituko ria gatano, mambia chuni, akaimoka agachaaka kogeenda. Korende ise omosubati oria akamoteebia, “Karie endagera onyore chinguru. Ganya goika omobaso orakenda.” Ase ayio bakaragera amo bonsi babere.",Trilingual-Bible
126789,"na kusema, “Tutabirie, wewe Kristo! Ni nani aliyekupiga?”","bakobora, “Kristo, tobanere! Ning’o ogoaka?”",Trilingual-Bible
127799,"Baada ya haya, Yesu alitoka na kumwona mtoza ushuru mmoja jina lake Lawi akiwa amekaa forodhani, mahali pake pa kutoza ushuru. Akamwambia, “Nifuate.”","Magega ase aya akaimoka, akarora omorusia ebango, erieta riaye Lawi, oikaransete aase bakoruseria ebango, akamoteebia, “Ntunyana!”",Trilingual-Bible
108125,"Atasema: “Sikia, ee Israeli, leo unakwenda vitani kupigana na adui zako. Usife moyo wala usiogope, usitishwe wala usitiwe hofu mbele yao.","abateebie: Inwe Abaisraeli, tegerera! Bono mwabeire ang’e kogeenda korwania ababisa baino. Timobaisa gokwa emioyo, timoiroka gose koiguswa, gose timoboboa,",Trilingual-Bible
116855,"Humpa mfalme wake ushindi mkuu, huonyesha fadhili zake kwa mpakwa mafuta wake, kwa Daudi na wazao wake milele.","Nyasae ong’eire inche, omorwoti oye, obobui obonene, oorokirie obwanchani botari koera asende, inche omoakwa amaguta oye. Inche Daudi, na ororeria rwane, goika kare na kare.",Trilingual-Bible
125464,"Katika siku hiyo nitaadhibu wote ambao hukwepa kukanyaga kizingiti, ambao hujaza hekalu la miungu yao kwa dhuluma na udanganyifu.”","“Boigo rituko erio nindue egesusuro ase bonsi abwo bagotamboka ase omoriibo bw’egesieri inse, na ase baria baichoirie ase chinyomba chi’abanene n’ebinto bi’obourereria, na ebi’obong’ainereria.”",Trilingual-Bible
108764,"Ndipo hao wafalme watano wa Waamori, ambao ni wafalme wa Yerusalemu, Hebroni, Yarmuthi, Lakishi na Egloni, wakaunganisha majeshi yao. Wakapanda na vikosi vyao vyote, nao wakajipanga dhidi ya Gibeoni na kuishambulia.","Erio abarwoti abwo batano b’Abaamori: oyo o Yerusalemu, na oyo o Heburoni, na oyo o Yarimuti, na oyo o Lakisi, na oyo bw’Egiloni, bagasangererekana amo, bagatiira amo nabarwani babo bonsi, bagaetanana Gibeoni na koyoumokera.",Trilingual-Bible
121789,"Je, wanaona aibu kwa ajili ya tabia yao inayochukiza mno? Hapana, hawana aibu hata kidogo; hawajui hata kuona haya. Kwa hiyo wataanguka miongoni mwa hao walioanguka, watashushwa chini nitakapowaadhibu,” asema Bwana.","Inee! Ekero bakorete ebinto ebi bi’okogechia, m babete nobosooku? Yaya, tibabete nobosooku nonya ng’ake, gose tibaorogetie amasio are nobosooku. Ase engencho eyio nabagwe amo nabaanto baria bande baragwe, ekero ndarue egesusuro ase bare, nabarabwo nabagwe. Ninche Omonene nakwanire.”",Trilingual-Bible
108786,"Wakati wa kuzama jua Yoshua akaamuru, nao wakawashusha kutoka kwenye ile miti na kuwatupa kwenye lile pango ambalo walikuwa wamejificha. Kwenye mdomo wa lile pango wakaweka mawe makubwa, ambayo yapo hadi leo.","Ekero erioba rikogwa Yoshua agachiika ng’a ebitondo bi’abaanto baria bisungorwe, bitugutwe ase rikuruma riria bebisete, na abanto bagakora bo. Naende bakabeeka amagena amanene ase egesoero kie rikuruma, nao are goika reero iga.",Trilingual-Bible
114097,"Akawauliza, “Ninyi ushauri wenu ni nini? Tutawajibuje watu hawa wanaoniambia, ‘Ifanye nyepesi nira baba yako aliyoweka juu yetu?’ ”","Akababoria, “Ngosemia ki morang’e? Ninki ndairanerie abanto aba bamboretie ng’a nyororobie rikorogoto riria tata ababeekerete?”",Trilingual-Bible
124162,"Kisha akanileta katika ukumbi wa nje. Huko nikaona vyumba vingine pamoja na njia iliyokuwa imejengwa kuzunguka ukumbi wote, kulikuwa na vyumba thelathini vimepangana kando ya hiyo njia.","Omonto oria akang’ira goika ase eraaro ya isiko yatichire inse namagena ase chinsemo chionsi, na aroro agwo ’nkarora ebinyomba emerongo etato biaagachire igoro y’amagena ayio.",Trilingual-Bible
132012,ambayo mimi ni balozi wake katika vifungo. Ombeni ili nipate kuhubiri kwa ujasiri kama inipasavyo.,"Ase ayio, nigo inde oyo otometwe nsibire ebinyuri, inyore oboremu bw’ogokwana amang’ana buna ngwenerete gokwana.",Trilingual-Bible
129381,"Kama mngekuwa wa ulimwengu, ulimwengu ungeliwapenda kama vile unavyowapenda walio wake. Kwa sababu ninyi si wa ulimwengu, lakini mimi nimewachagua kutoka ulimwengu, hii ndiyo sababu ulimwengu unawachukia.","Onye nab’ense mware, anga ense ’yancha abare abaye, korende ekiagera inwe timori ab’ense, otatiga inche nabachorire korwa ase ense, ase ayio ense yabagechire.",Trilingual-Bible
126016,"Kisha Yesu akamwambia, “Hakikisha humwambii mtu yeyote. Lakini nenda ukajionyeshe kwa kuhani, na utoe sadaka aliyoamuru Mose, ili kuwa ushuhuda kwao.”","Yeso akamoteebia, “Rigereria, toteebia monto onde ing’ana; korende genda, bweorokie ase Omokuani, orue ekeng’wanso egiachigetwe na Musa, erinde kebe kirori ase abanto.”",Trilingual-Bible
108595,"Ndipo Bwana akamwambia Yoshua, “Leo nitaanza kukutukuza machoni pa Israeli yote, ili wapate kujua kuwa niko pamoja nawe kama nilivyokuwa pamoja na Mose.","Omonene agateebia Yoshua, “Rituko ria reero ngochaka inde gokoimokererie igoro, ase amasio a ’baisraeli, nabarabwo mbamanye ng’a buna narenge amo na Musa, nabo ndabe amo naye boigo.",Trilingual-Bible
111758,"Lakini Hiramu alipotoka Tiro kwenda kuiona ile miji ambayo Solomoni alikuwa amempa, hakupendezwa nayo.","Korende ekero Hiramu achete korwa Turo korora emechie eria, tiyamogogetie.",Trilingual-Bible
116497,Umewahi kuonyeshwa malango ya mauti? Umewahi kuiona milango ya uvuli wa mauti?,"Kwana kworokigwa ebiita bi’amakweri, gose korora ebisieri bi’ekiriri ki’amakweri?",Trilingual-Bible
109988,"Eli akamuuliza, “Ni nini alichokuambia? Usinifiche. Bwana na ashughulike nawe, tena kwa ukali, kama utanificha chochote alichokuambia.”","Eli akamobooria: “Ninki Omonene agoteebetie? Tobaisa kombisa gento. Korambise gento kende gionsi, nonya ne ring’ana erimo, rirorio Nyasae akoe egesusuro ekenene.”",Trilingual-Bible
120924,"Mkigeuka kuume au kushoto, masikio yenu yatasikia sauti nyuma yenu ikisema, “Hii ndiyo njia, ifuateni.”","Komorabe mwagobeire korwa ase enchera gochia ensemo y’okorio, gose ey’okobee, inwe namoigwe korwa magega yaino amang’ana aya: “Enchera neye, yebwatie.”",Trilingual-Bible
104588,"Farao akamwambia Mose, “Ondoka mbele yangu! Hakikisha kuwa hutakuja mbele yangu tena! Siku ile utakapouona uso wangu utakufa.”","Erio Farao agateebia Musa, “Karue ase obosio bwane! Bwerende, tobaisa gocha kondora naende, naki rituko riria orache korora obosio bwane naende, nigo orakwe.”",Trilingual-Bible
131552,"Kwamba Mungu alikuwa ndani ya Kristo akiupatanisha ulimwengu na nafsi yake mwenyewe, akiwa hawahesabii watu dhambi zao. Naye ametukabidhi sisi ujumbe huu wa upatanisho.","ekiagera Nyasae nigo arenge ime ya Kristo, akabwatania ense amo nere omonyene, tabaabarera ogosaria kwabo; ere obekire ase tore ring’ana ri’okobwatanigwa.",Trilingual-Bible
109517,"Bwana akawaambia, “Wakati Wamisri, Waamori, Waamoni, Wafilisti,","Omonene akabairaneria, “Inee! Tinababooretie korwa ase Abamisiri, n’Abaamoni, n’Abafilisti?",Trilingual-Bible
110809,"Mfalme akaimba ombolezo hili kwa ajili ya Abneri: “Je, ilipasa Abneri afe kama afavyo mpumbavu?","Omorwoti akaba okweumia igoro y’Abineri, okobora, “Inee! Nabo Abineri agwenerete gokwa buna omonto omoriri?",Trilingual-Bible
101530,[Itifaki za Afya] Itifaki kamili za afya na usalama za COVID-19 kwa ajili ya kufungua shule ikiwa ni pamoja na barakoa za lazima na ufuatiliaji wa halijoto,[Amachiko Obochenu] Ase oboikeranu amachiko obochenu igoro yendwari Yenyamayaa (COVID-19) ase chisukuru koigora amo nogochika kobeka ebitambaa biogotuma emenwa nechiomioro na gopima ribera ase omobere,PSA
107790,Ziandike kwenye miimo ya milango ya nyumba yako na juu ya malango yako.,"Moyariike ase emetobwa na emeriibo y’ebisieri bi’echinyomba chiaino, na ase ebiita biaino.",Trilingual-Bible
101672,EACC iliwasilisha kesi 47 za madai ili kurejesha KSh 9.2B katika mali iliyoibiwa.,Ekeombe keria ekenene gokorwania obokorekanu (EACC) ngiasoete ebina 47 biamang'ana egenka koirania chibirioni 9.2 chiebinto bieserikari bibire chikaonti ao ao.,PSA
114075,"Kiti hicho kilikuwa na ngazi sita na mahali pa kuwekea miguu vyote vya dhahabu. Pande zote za kiti kulikuwa na mahali pa kuegemeza mikono, na simba wawili wakisimama kando ya hiyo mikono.","Ekerogo keria ki’oborwoti nigo kiabwate ekeriinero kiarenge nebitambokero bitano na ekemo, na egeteni ki’amagoro kiaroisirie korwa ase etaabu; bionsi nigo biabwatanirie nekerogo keria. Kera ensemo y’ekerogo mbiarengeo ebisiirero ase arenge gotoorera amaboko, na emegwekano ye chindo ebere yatenenirieo, oyomo ase kera ensemo.",Trilingual-Bible
100158,Nyoka huuma wanyama wakati wa kiangazi. Safisha vichaka na utafute matibabu ya haraka kwa kuumwa.,Chingiti chingenda nse nkorasa chire etugo aaria chingongo chinyomo. Rabia orsana na rigia obowenia bwa bwango ase etugo yao rasirwe neng'iti engenda nse.,PSA
108965,"Hili ndilo lilikuwa eneo la Efraimu, ukoo kwa ukoo: Mpaka wa urithi wao ulianzia Ataroth-Adari upande wa mashariki hadi Beth-Horoni ya Juu,","Oro narwo orogongo rwe chiamate chi’egesaku gi’Efraimu: Orobebe rwabo rwa moocha rogaachakeera Ataroti‐Adari, rokagenderera goika Beti‐Horoni ya rogoro,",Trilingual-Bible
128934,"Baada ya watu kuona muujiza ule Yesu aliofanya, walianza kusema, “Hakika huyu ndiye Nabii ajaye ulimwenguni!”","Ekero abanto baria bachia korora egekone keria Yeso akorete, bakaboora, “Oyo ekeene nomobani oria orenge gocha ase ense!”",Trilingual-Bible
127694,"Kama ilivyoandikwa katika kitabu cha nabii Isaya: “Sauti ya mtu aliaye nyikani, ‘Itengenezeni njia ya Bwana, yanyoosheni mapito yake.","Buna eriikire ase egetabu y’amang’ana ’omobani Isaya, “Eriogi ri’oyogoaka egeturi ase erooro, Roisia enchera y’Omonene, rongeyia oboeto bwaye.",Trilingual-Bible
111341,"“Umeniokoa kutokana na mashambulizi ya watu wangu; umenihifadhi mimi kama kiongozi wa mataifa. Watu ambao sikuwajua wananitumikia,","“Aye gwantooririe korwa ase okoamererania n’abanto bane, kwandendire nabeire omogambi bw’abaanto b’ebisaku; abanto ntamanyete, bono babeire abasomba bane.",Trilingual-Bible
125598,Kisha neno la Bwana likanijia:,"Naende ring’ana ri’Omonene rigacha ase ’nde, riganteebia,",Trilingual-Bible
126429,“Hivi ndivyo Baba yangu wa mbinguni atakavyomfanyia kila mmoja wenu ikiwa hatamsamehe ndugu yake kutoka moyoni mwake.”,"Naboigo na Tata one ore igoro arabakorere nainwe, onye timokwabera abamino ase chinkoro chiaino ime.”",Trilingual-Bible
124333,"Mkuu anayetawala atakuwa miongoni mwao, akiingia nao ndani wanapoingia, naye atatoka nao nje wanapotoka.","Omogambi asoe ime amo nabaanto, na ekero bagosoka, nere asoke amo nabarabwo.",Trilingual-Bible
112279,"Akauliza, “Je, tutashambulia kupitia njia gani?” Akajibu, “Kupitia Jangwa la Edomu.”",Naende akabooria: “Inee! Insemo ki toraetere kogenda?” Yoramu akairaneria: “Igo toraetere enchera y’erooro y’Edomu.”,Trilingual-Bible
128607,"Herode akamuuliza maswali mengi, lakini Yesu hakumjibu lolote.","Akamoboria amaborio ase engaki entambe, korende Yeso tamoiraneria ing’ana rinde rionsi.",Trilingual-Bible
108665,"Wakauweka mji wakfu kwa Bwana, na kila chenye uhai ndani yake walikiangamiza kwa upanga, wanaume kwa wanawake, vijana kwa wazee, ngʼombe, kondoo na punda.","Bagaita abanto bonsi b’omochie, abasacha na abakungu, abasae na abagotu, nemioro, bagaita boigo chiombe, ne ching’ondi, ne chitigere.",Trilingual-Bible
110812,"Watu wote wakaona hilo nao ikawapendeza; naam, kila kitu mfalme alichofanya kiliwapendeza.",Abanto bonsi bakarora ng’a ayio nigo abagweneire buna amang’ana onsi omorwoti are gokora abagwenerete.,Trilingual-Bible
126017,"Yesu alipoingia Kapernaumu, jemadari mmoja alimjia, kumwomba msaada,","Ekero Yeso achia gosoa Kapernaumu, omotang’ani bw’abarwani rigana akamochiera, akamosorora,",Trilingual-Bible
100764,"Serikali Yawahimiza Wastaafu Kujiandikisha kwenye Mtandao wa Kielektroniki ifikapo Mei 10 ili Kuepuka Kusimamishwa kwa Mishahara Kwa wastaafu wote wa serikali: Mnahimizwa kujiandikisha kwenye mfumo wa Kielektroniki wa Kiraia ifikapo tarehe ya mwisho iliyoongezwa ya Mei 10."" Isaac Mwaura Msemaji wa Serikali",Eserekari yababorie abakoreri emeremo baria abagotu gose bakorire obooreri kwerikia ase omoroberio o e-citizen ase obwango bwa omotienyi ogatano chitariki 10. erio gwetanga korwa omoroberio bwogwakanua gotuguterwa are.,PSA
119054,Anatandaza theluji kama sufu na kutawanya umande kama majivu.,"Ere nigo akorenta amagena y’embura agwekaine amarionya amarabu, oyasiarera buna agosiara ribu.",Trilingual-Bible
118811,"Wana ni urithi utokao kwa Bwana, watoto ni zawadi kutoka kwake.","Rora, abana nigo bare omwando okorwa ase Omonene, ekiagera oroiboro rokorwa ase enda nigo rore ekeegwa.",Trilingual-Bible
124769,"Hata hivyo nitaonyesha upendo kwa nyumba ya Yuda, nami nitawaokoa si kwa upinde, upanga au vita, wala kwa farasi na wapanda farasi, bali kwa njia ya Bwana Mungu wao.”","Korende nindorere Abayuda amaabera. Inche Omonene, Nyasae obo, nimbatoorie ne chinguru chiane, gose tari ase okorwana namata, gose nemioro, gose ne chibarasi chi’esegi, gose nabariini be chibarasi.”",Trilingual-Bible
126316,"Yesu akawauliza, “Je, bado ninyi hamfahamu?","Akabora, “Inee! Nonya mbono nainwe timori nobong’aini?",Trilingual-Bible
115258,"Harifu, Anathothi, Nebai,","Harifu, na Anatoti, na Nebai;",Trilingual-Bible
105889,"“Siku ya nane, ni lazima alete kondoo dume wawili na kondoo jike mmoja, wote wa mwaka mmoja na wasio na dosari, pamoja na sehemu tatu za kumi za efa za unga laini uliochanganywa na mafuta, kwa ajili ya sadaka ya nafaka, na logi moja ya mafuta.","“Ase rituko ria gatano na gatato arente chimanwa ibere chimingichi chitari na kemocho ase emebere yabo, na emaanwa esigiti yakoorire omwaka oyomo, etari na kemocho ase omobere oye, amo nobosie obonuke, ebimunu bitano na ekemo, bwochoganirie namaguta, ebe okoruegwa kw’endagera. Amo nayio arente amaguta egetuba ekemo.",Trilingual-Bible
123710,Watakuvua pia nguo zako na kuchukua mapambo yako yaliyotengenezwa kwa vito na dhahabu.,"Boigo mbakorusie chianga, na baire ebinto biao ebiya bwechaberete.",Trilingual-Bible
125356,"Anakemea bahari na kuikausha, anafanya mito yote kukauka. Bashani na Karmeli zinanyauka na maua ya Lebanoni hukauka.","Nigo agochiika enyancha nero yakamoka! Nigo agokora chindoche chiakama. Emegondo ya Basani nigo egosusana, egetunwa gia Karimeli nigo kegoonchoka kiaba maroba, amaua a Lebanoni nigo akorachoka.",Trilingual-Bible
109553,"Ndipo Roho wa Bwana akaja juu ya Yefta. Akapita katikati ya Gileadi na Manase, pia akapita katika Mispa ya Gileadi, na kutokea huko akasonga mbele kushambulia Waamoni.","Erio Omoika bw’Omonene ogaacha igoro ya Yefta, na ere agaeta ase egati y’ense ya Gileadi na eya Manase, akagenderera goeta Misipa ase Gileadi, na korwa aroro akageenda, agaika ense y’Abaamoni.",Trilingual-Bible
112206,"Wakati huu, mfalme wa Aramu alikuwa amewaagiza majemadari thelathini na wawili wa magari ya vita, “Msipigane na yeyote, mdogo au mkubwa, isipokuwa mfalme wa Israeli.”","Bono omorwoti bw’Abasiiria konya ochikiire abateneneri baye emerongo etato, na babere, be chigari, akabateebia: “Timobaisa korwana na monto onde bwensi, abe omoke gose omonene, korende morwane nomorwoti bw’Abaisraeli bweka.”",Trilingual-Bible
124825,"Kiburi cha Israeli kinashuhudia dhidi yao; Waisraeli, hata Efraimu, wanajikwaa katika dhambi zao; pia Yuda atajikwaa pamoja nao.","Oboenenu bw’Abaisraeli nigo bobaberete kirori. Abaisraeli na Abaefraimu mbagochwe bagwe ase engencho y’ebibe biabo, na Abayuda mbagwe amo nabarabwo.",Trilingual-Bible
112914,"Akamfanya Matania, ndugu wa baba yake Yehoyakini, kuwa mfalme mahali pake, na akalibadilisha jina lake kuwa Sedekia.","Omorwoti o Babiloni akabeeka Matania ise moke Yehoyakini akaba omorwoti ase ribaga riaye; akaonchora erieta riaye, akamoroka Zedekia.",Trilingual-Bible
125602,"Tena nikamuuliza, “Haya matawi mawili ya mizeituni karibu na hiyo mirija miwili ya dhahabu inayomimina mafuta ya dhahabu ni nini?”","Nkamoboria okoboria gwa kabere, “Ninki engencho ye chinsagia echio ibere chi’emezeituni chire mbarabare ase emebirangwa eyio ebere eroiseirie etaabu, eyio amaguta agoetera?”",Trilingual-Bible
112594,"Akatenda yaliyo mema machoni pa Bwana, lakini sio kama Daudi baba yake alivyokuwa amefanya. Katika kila kitu alifuata mfano wa Yoashi baba yake.","Amasia agakora ayare amaronge ase amaiso ’Omonene, korende nonya naboigo takorete buna Daudi, sokoro yaye, akorete. Nigo akorete onsi buna aya Yoashi ise akorete.",Trilingual-Bible
105420,Akatengeneza sinia la shaba lenye kitako cha shaba kutoka kwa vioo vya shaba vilivyotolewa na wanawake waliohudumu pale ingilio la Hema la Kukutania.,Akaroisia egetuba amo nenterekerero yaye korwa ase ebirore bie chitaai bi’abakuungu baare gokorera ase egesoero ki’Eema y’Omosangererekano.,Trilingual-Bible
115012,"Nikatoka nje usiku kupitia Lango la Bondeni, kuelekea Kisima cha Joka na Lango la Samadi, nikikagua kuta za Yerusalemu zilizokuwa zimebomolewa, na malango yake yaliyokuwa yameteketezwa kwa moto.","Ase obotuko obwo ngaetera ase Egeita kie Rikura, gochia ase Ensoko y’Enchoka, ngaika ase Egeita ki’Eubi, nkarata chindwaki chia Yerusalemu, echio chiatagoretwe, na ebiita biaye biria biasaretigwe nomorero.",Trilingual-Bible
107818,"Kama mkizingatia sheria hizi na kuzifuata kwa uangalifu, basi Bwana Mungu wenu atatunza Agano lake la upendo nanyi, kama alivyowaapia baba zenu.","“Komoraigwere emeroberio eye echiikire na koyereenda, na koyekora, rirori’Omonene Nyasae oino, naikeranie na gokong’ia okobwatana kwaye kw’ogotianania, okwo akorete nainwe, na kobaorokeria obwanchani bwaye botari koera, buna arierete chisokoro chiaino eira ase ogotiana.",Trilingual-Bible
